Community_ID,SolarEnergy_aspect1,SolarEnergy_aspect2,SolarEnergy_aspect3,SolarEnergy_aspect4,SolarEnergy_aspect5,Behavioural_aspect1,Behavioural_aspect2,Behavioural_aspect3,Behavioural_aspect4,Behavioural_aspect5,Power_Consumption
CC120481,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC149788,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC115694,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC204623,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC113275,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC192705,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC190280,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC181558,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC119341,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC175724,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC172921,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC165681,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC178291,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC214632,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC163068,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC192337,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC124386,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC141216,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC204569,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC119529,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC155322,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC118931,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC178863,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC208343,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC213167,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC152987,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC201702,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC210012,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC126648,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC193560,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC117087,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC139140,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC198189,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC151047,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC115965,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC116318,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC180982,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC118874,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC177389,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC172908,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC126703,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC146614,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC140682,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC207698,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC117835,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC117524,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC116751,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC143316,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC196860,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC154206,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC206480,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC199788,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC133201,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC128387,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC212925,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC161941,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC172219,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC169215,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC206630,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC169505,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC129986,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC120479,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC144368,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC126681,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC118219,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC207673,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC114000,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC169103,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC184893,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC176647,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC132286,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC146747,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC183646,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC187060,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC160650,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC205378,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC150882,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC137565,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC170445,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC184444,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC146773,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC203651,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC176455,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC200423,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC196066,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC196863,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC174210,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC178264,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC175883,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC113388,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC154134,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC151086,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC198057,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC137646,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC114541,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC124993,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC145404,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC180916,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC183027,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC147733,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC136129,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC154343,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC213957,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC136273,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC123352,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC204570,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC119364,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC144869,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC208386,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC161985,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC164113,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC121788,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC119939,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC198783,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC123092,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC194969,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC189186,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC113062,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC140724,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC135736,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC201331,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC131383,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC213122,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC119925,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC111425,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC200046,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC157671,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC159429,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC136060,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
